customer_id,document_type,document_number,issue_date,expiry_date,verification_status,verified_by,verification_date,uploaded_at,document_expired,uploaded_via,rejection_reason,document_path
590,PAN,CIXSR3658G,2022-12-28,,Verified,4.0,2022-12-30,2023-01-03,0,Internet Banking,,documents/kyc/CUST_590/PAN/590_424478.pdf
264,Driving License,DL537296372783,2026-01-06,2046-01-06,Verified,15.0,2026-01-29,2026-01-15,0,Mobile App,,documents/kyc/CUST_264/Driving_License/264_878629.pdf
420,Voter ID,VID256198875495,2014-05-26,2024-05-26,Verified,66.0,2014-06-24,2014-06-12,1,Mobile App,,documents/kyc/CUST_420/Voter_ID/420_174952.pdf
73,Voter ID,VID482294824416,2014-07-03,2024-07-03,Rejected,77.0,2014-07-08,2014-07-19,1,Mobile App,Verification failed,documents/kyc/CUST_73/Voter_ID/73_521609.pdf
366,Driving License,DL427488584575,2022-11-08,2032-11-08,Verified,55.0,2022-11-10,2022-11-09,0,Mobile App,,documents/kyc/CUST_366/Driving_License/366_150738.pdf
133,Aadhaar,567503913618,2017-05-22,,Pending,,,2017-06-19,0,Internet Banking,,documents/kyc/CUST_133/Aadhaar/133_317690.pdf
479,Passport,K7900055,2011-07-15,2021-07-15,Verified,47.0,2011-08-03,2011-08-08,1,Mobile App,,documents/kyc/CUST_479/Passport/479_853616.pdf
847,PAN,WKKNO2855Z,2013-05-28,,Verified,89.0,2013-06-12,2013-06-18,0,Internet Banking,,documents/kyc/CUST_847/PAN/847_450328.pdf
203,Aadhaar,186978764501,2017-11-24,,Verified,81.0,2017-12-18,2017-12-16,0,Branch,,documents/kyc/CUST_203/Aadhaar/203_554057.pdf
680,Voter ID,VID473761777767,2025-12-30,2030-12-30,Verified,98.0,2026-01-19,2026-01-01,0,Mobile App,,documents/kyc/CUST_680/Voter_ID/680_472072.pdf
300,Driving License,DL663164839054,2022-06-02,2032-06-02,Verified,86.0,2022-07-02,2022-06-03,0,Mobile App,,documents/kyc/CUST_300/Driving_License/300_358066.pdf
521,Aadhaar,768766231360,2022-10-06,,Verified,73.0,2022-10-07,2022-10-31,0,Mobile App,,documents/kyc/CUST_521/Aadhaar/521_218299.pdf
513,Driving License,DL427190552291,2026-05-19,2036-05-19,Pending,,,2026-06-09,0,Mobile App,,documents/kyc/CUST_513/Driving_License/513_174271.pdf
372,Passport,J1524830,2012-08-22,2017-08-22,Verified,39.0,2012-08-23,2012-08-26,1,Mobile App,,documents/kyc/CUST_372/Passport/372_219686.pdf
894,Driving License,DL696001388718,2021-07-10,2041-07-10,Verified,35.0,2021-07-31,2021-07-21,0,Internet Banking,,documents/kyc/CUST_894/Driving_License/894_192351.pdf
785,PAN,FWPTG7189L,2025-01-05,,Verified,7.0,2025-01-17,2025-01-27,0,Branch,,documents/kyc/CUST_785/PAN/785_380991.pdf
238,Voter ID,VID362191433348,2017-11-11,2027-11-11,Verified,5.0,2017-11-13,2017-12-09,0,Mobile App,,documents/kyc/CUST_238/Voter_ID/238_254965.pdf
672,Passport,D4687231,2021-01-23,2026-01-23,Pending,,,2021-01-25,1,Mobile App,,documents/kyc/CUST_672/Passport/672_802977.pdf
673,Passport,V3453956,2024-06-03,2029-06-03,Verified,59.0,2024-06-25,2024-06-05,0,Branch,,documents/kyc/CUST_673/Passport/673_349733.pdf
101,Aadhaar,193865010798,2013-10-17,,Rejected,80.0,2013-10-30,2013-10-28,0,Mobile App,Invalid document,documents/kyc/CUST_101/Aadhaar/101_957862.pdf
819,PAN,UMMWS7008J,2016-07-29,,Rejected,21.0,2016-08-18,2016-08-19,0,Branch,Invalid document,documents/kyc/CUST_819/PAN/819_214211.pdf
21,Voter ID,VID794276973522,2016-01-29,2021-01-29,Verified,41.0,2016-02-20,2016-02-08,1,Branch,,documents/kyc/CUST_21/Voter_ID/21_531538.pdf
697,Passport,F4945679,2010-04-23,2015-04-23,Verified,22.0,2010-05-08,2010-05-01,1,Branch,,documents/kyc/CUST_697/Passport/697_463173.pdf
287,PAN,ZZQGX9827U,2017-02-16,,Rejected,36.0,2017-03-05,2017-02-26,0,Mobile App,Invalid document,documents/kyc/CUST_287/PAN/287_723553.pdf
541,PAN,RCJBP7063V,2026-03-22,,Verified,42.0,2026-04-16,2026-04-08,0,Branch,,documents/kyc/CUST_541/PAN/541_628369.pdf
288,Driving License,DL168507056017,2019-09-07,2029-09-07,Verified,83.0,2019-09-17,2019-09-26,0,Branch,,documents/kyc/CUST_288/Driving_License/288_890299.pdf
424,Aadhaar,231822112915,2013-10-09,,Verified,42.0,2013-10-25,2013-11-01,0,Branch,,documents/kyc/CUST_424/Aadhaar/424_856702.pdf
815,Passport,F9647770,2021-08-05,2031-08-05,Verified,72.0,2021-08-13,2021-08-17,0,Mobile App,,documents/kyc/CUST_815/Passport/815_603941.pdf
179,Driving License,DL658429760962,2024-01-07,2029-01-07,Pending,,,2024-02-02,0,Mobile App,,documents/kyc/CUST_179/Driving_License/179_228547.pdf
502,Aadhaar,883591105128,2013-10-17,,Verified,62.0,2013-10-18,2013-10-18,0,Branch,,documents/kyc/CUST_502/Aadhaar/502_466570.pdf
906,Driving License,DL144604849724,2014-02-14,2019-02-14,Verified,31.0,2014-02-18,2014-02-27,1,Mobile App,,documents/kyc/CUST_906/Driving_License/906_481081.pdf
533,Passport,J7868354,2024-07-03,2034-07-03,Pending,,,2024-07-17,0,Mobile App,,documents/kyc/CUST_533/Passport/533_623441.pdf
895,Driving License,DL785174168677,2011-10-20,2021-10-20,Verified,90.0,2011-11-07,2011-11-14,1,Mobile App,,documents/kyc/CUST_895/Driving_License/895_237924.pdf
275,Passport,G2616904,2011-05-28,2021-05-28,Verified,19.0,2011-06-03,2011-06-11,1,Mobile App,,documents/kyc/CUST_275/Passport/275_554093.pdf
662,Voter ID,VID579745717239,2014-12-14,2019-12-14,Pending,,,2014-12-30,1,Mobile App,,documents/kyc/CUST_662/Voter_ID/662_759135.pdf
531,Driving License,DL944749668902,2020-04-29,2040-04-29,Verified,51.0,2020-05-29,2020-05-01,0,Mobile App,,documents/kyc/CUST_531/Driving_License/531_836818.pdf
786,Passport,I2030233,2016-02-15,2021-02-15,Verified,70.0,2016-03-07,2016-03-02,1,Mobile App,,documents/kyc/CUST_786/Passport/786_994644.pdf
287,Passport,B2236440,2021-03-04,2031-03-04,Verified,88.0,2021-03-21,2021-03-28,0,Mobile App,,documents/kyc/CUST_287/Passport/287_505848.pdf
611,Driving License,DL923235504126,2026-03-23,2046-03-23,Verified,13.0,2026-04-22,2026-04-09,0,Mobile App,,documents/kyc/CUST_611/Driving_License/611_772634.pdf
639,Passport,M9181921,2017-05-18,2027-05-18,Verified,14.0,2017-06-17,2017-06-09,0,Mobile App,,documents/kyc/CUST_639/Passport/639_418392.pdf
21,Driving License,DL132580816032,2010-05-13,2015-05-13,Pending,,,2010-05-28,1,Mobile App,,documents/kyc/CUST_21/Driving_License/21_434300.pdf
530,Passport,N6405116,2018-06-30,2023-06-30,Verified,22.0,2018-07-20,2018-07-22,1,Mobile App,,documents/kyc/CUST_530/Passport/530_984712.pdf
305,PAN,TJKCW7750N,2016-12-21,,Pending,,,2016-12-22,0,Internet Banking,,documents/kyc/CUST_305/PAN/305_464387.pdf
171,PAN,WRYAN9376M,2020-09-23,,Verified,10.0,2020-10-02,2020-10-09,0,Branch,,documents/kyc/CUST_171/PAN/171_661338.pdf
387,Voter ID,VID903589110887,2016-04-14,2026-04-14,Rejected,57.0,2016-05-05,2016-04-28,1,Mobile App,Verification failed,documents/kyc/CUST_387/Voter_ID/387_376022.pdf
592,PAN,ZBLRA3412O,2019-02-27,,Pending,,,2019-03-16,0,Mobile App,,documents/kyc/CUST_592/PAN/592_951284.pdf
663,PAN,VCLXV1189Y,2020-10-22,,Failed,5.0,2020-11-15,2020-11-12,0,Branch,Document details mismatch,documents/kyc/CUST_663/PAN/663_649739.pdf
90,Aadhaar,651969922114,2022-10-04,,Pending,,,2022-10-17,0,Branch,,documents/kyc/CUST_90/Aadhaar/90_541485.pdf
250,Voter ID,VID190356183614,2020-09-28,2025-09-28,Verified,43.0,2020-10-07,2020-10-21,1,Mobile App,,documents/kyc/CUST_250/Voter_ID/250_634158.pdf
667,Driving License,DL629322270890,2022-11-06,2027-11-06,Verified,79.0,2022-11-22,2022-11-17,0,Branch,,documents/kyc/CUST_667/Driving_License/667_956338.pdf
675,PAN,ETAWB7953A,2011-06-12,,Verified,76.0,2011-06-20,2011-06-24,0,Mobile App,,documents/kyc/CUST_675/PAN/675_993341.pdf
220,Voter ID,VID235049546528,2021-11-25,2031-11-25,Failed,46.0,2021-11-30,2021-12-18,0,Mobile App,Document image unclear,documents/kyc/CUST_220/Voter_ID/220_617459.pdf
373,PAN,SKYPL7689V,2022-08-28,,Verified,91.0,2022-09-16,2022-09-20,0,Branch,,documents/kyc/CUST_373/PAN/373_952037.pdf
529,Aadhaar,242622137125,2015-07-12,,Verified,81.0,2015-07-31,2015-08-10,0,Branch,,documents/kyc/CUST_529/Aadhaar/529_704827.pdf
575,PAN,ZUJCO9721I,2019-01-14,,Rejected,81.0,2019-02-05,2019-01-16,0,Mobile App,Document details mismatch,documents/kyc/CUST_575/PAN/575_668880.pdf
563,Aadhaar,526954157616,2019-03-27,,Verified,10.0,2019-04-17,2019-04-02,0,Mobile App,,documents/kyc/CUST_563/Aadhaar/563_601249.pdf
693,Voter ID,VID611488946026,2011-11-26,2016-11-26,Verified,61.0,2011-12-16,2011-12-11,1,Mobile App,,documents/kyc/CUST_693/Voter_ID/693_440894.pdf
643,Aadhaar,333625934868,2025-03-10,,Verified,10.0,2025-04-09,2025-03-28,0,Branch,,documents/kyc/CUST_643/Aadhaar/643_607224.pdf
957,Passport,I6435963,2019-10-21,2029-10-21,Verified,9.0,2019-11-14,2019-10-25,0,Branch,,documents/kyc/CUST_957/Passport/957_983266.pdf
156,Voter ID,VID502107032671,2015-05-08,2020-05-08,Failed,58.0,2015-06-06,2015-05-23,1,Mobile App,Invalid document,documents/kyc/CUST_156/Voter_ID/156_543829.pdf
277,PAN,RAGKC1580Y,2017-03-19,,Pending,,,2017-03-30,0,Branch,,documents/kyc/CUST_277/PAN/277_179287.pdf
57,PAN,SBLNC5309E,2020-02-12,,Rejected,11.0,2020-02-18,2020-03-05,0,Mobile App,Incorrect document information,documents/kyc/CUST_57/PAN/57_150975.pdf
414,Aadhaar,857365771579,2023-09-11,,Verified,32.0,2023-09-28,2023-09-26,0,Internet Banking,,documents/kyc/CUST_414/Aadhaar/414_252523.pdf
986,Driving License,DL117669808012,2014-08-17,2034-08-17,Failed,59.0,2014-08-30,2014-09-15,0,Mobile App,Document expired,documents/kyc/CUST_986/Driving_License/986_593572.pdf
858,Driving License,DL927330142724,2026-04-19,2036-04-19,Verified,73.0,2026-04-23,2026-05-08,0,Internet Banking,,documents/kyc/CUST_858/Driving_License/858_335027.pdf
741,Aadhaar,634955628977,2017-01-24,,Verified,84.0,2017-02-13,2017-02-11,0,Internet Banking,,documents/kyc/CUST_741/Aadhaar/741_827497.pdf
888,PAN,FEZUP3908X,2019-11-01,,Verified,68.0,2019-11-19,2019-11-28,0,Mobile App,,documents/kyc/CUST_888/PAN/888_447554.pdf
535,Driving License,DL543570196583,2024-05-21,2034-05-21,Verified,26.0,2024-06-08,2024-06-07,0,Internet Banking,,documents/kyc/CUST_535/Driving_License/535_343190.pdf
93,Voter ID,VID123752800264,2020-05-01,2030-05-01,Rejected,66.0,2020-05-30,2020-05-22,0,Internet Banking,Invalid document,documents/kyc/CUST_93/Voter_ID/93_981067.pdf
988,Voter ID,VID470004240498,2011-03-31,2021-03-31,Failed,3.0,2011-04-09,2011-04-04,1,Mobile App,Document details mismatch,documents/kyc/CUST_988/Voter_ID/988_401587.pdf
717,Passport,L9411875,2025-10-09,2030-10-09,Rejected,54.0,2025-11-06,2025-10-31,0,Mobile App,Document expired,documents/kyc/CUST_717/Passport/717_795320.pdf
604,Passport,C8233823,2018-05-16,2028-05-16,Failed,99.0,2018-06-03,2018-05-21,0,Mobile App,Document details mismatch,documents/kyc/CUST_604/Passport/604_292140.pdf
492,Aadhaar,706403061274,2018-03-15,,Pending,,,2018-03-25,0,Mobile App,,documents/kyc/CUST_492/Aadhaar/492_773697.pdf
185,Voter ID,VID745821269371,2026-04-09,2036-04-09,Pending,,,2026-04-21,0,Mobile App,,documents/kyc/CUST_185/Voter_ID/185_248293.pdf
687,Voter ID,VID311139188141,2024-12-15,2029-12-15,Verified,91.0,2025-01-02,2024-12-15,0,Mobile App,,documents/kyc/CUST_687/Voter_ID/687_443070.pdf
710,Passport,W4542787,2021-03-21,2031-03-21,Verified,97.0,2021-04-09,2021-03-29,0,Internet Banking,,documents/kyc/CUST_710/Passport/710_581406.pdf
826,Voter ID,VID262085769297,2025-11-23,2030-11-23,Failed,57.0,2025-12-10,2025-12-10,0,Mobile App,Incorrect document information,documents/kyc/CUST_826/Voter_ID/826_833303.pdf
507,Voter ID,VID113004336741,2011-01-08,2016-01-08,Verified,82.0,2011-01-16,2011-01-27,1,Mobile App,,documents/kyc/CUST_507/Voter_ID/507_502065.pdf
18,Passport,W6269315,2016-05-26,2021-05-26,Rejected,24.0,2016-06-21,2016-06-24,1,Branch,Document image unclear,documents/kyc/CUST_18/Passport/18_419906.pdf
668,Aadhaar,872990321199,2017-04-30,,Verified,49.0,2017-05-29,2017-05-13,0,Mobile App,,documents/kyc/CUST_668/Aadhaar/668_703765.pdf
921,Aadhaar,516548456743,2017-06-22,,Verified,27.0,2017-07-07,2017-06-23,0,Branch,,documents/kyc/CUST_921/Aadhaar/921_834489.pdf
723,Passport,K5958910,2016-10-17,2026-10-17,Verified,53.0,2016-10-24,2016-10-23,0,Mobile App,,documents/kyc/CUST_723/Passport/723_488372.pdf
79,Passport,E6950801,2017-11-24,2022-11-24,Verified,5.0,2017-12-04,2017-12-19,1,Internet Banking,,documents/kyc/CUST_79/Passport/79_738366.pdf
399,Passport,G7105755,2011-03-16,2016-03-16,Verified,20.0,2011-03-25,2011-04-14,1,Mobile App,,documents/kyc/CUST_399/Passport/399_545419.pdf
374,Voter ID,VID673343170427,2014-03-07,2019-03-07,Verified,6.0,2014-03-28,2014-04-06,1,Mobile App,,documents/kyc/CUST_374/Voter_ID/374_735849.pdf
707,PAN,ASLZZ4266B,2014-02-25,,Verified,75.0,2014-03-14,2014-03-12,0,Mobile App,,documents/kyc/CUST_707/PAN/707_658654.pdf
955,Driving License,DL292044971593,2017-09-05,2027-09-05,Rejected,30.0,2017-09-23,2017-10-05,0,Internet Banking,Document expired,documents/kyc/CUST_955/Driving_License/955_656924.pdf
392,PAN,YEYOO2045Z,2024-11-08,,Verified,45.0,2024-11-24,2024-11-25,0,Mobile App,,documents/kyc/CUST_392/PAN/392_374736.pdf
560,Aadhaar,907969504289,2023-03-19,,Verified,51.0,2023-04-10,2023-03-29,0,Mobile App,,documents/kyc/CUST_560/Aadhaar/560_645747.pdf
709,Aadhaar,744166257120,2019-04-21,,Verified,1.0,2019-05-01,2019-04-25,0,Mobile App,,documents/kyc/CUST_709/Aadhaar/709_246317.pdf
417,Driving License,DL982509318580,2019-08-21,2029-08-21,Verified,86.0,2019-08-26,2019-09-08,0,Branch,,documents/kyc/CUST_417/Driving_License/417_381068.pdf
149,Voter ID,VID695269699564,2026-02-06,2036-02-06,Verified,22.0,2026-02-23,2026-03-08,0,Branch,,documents/kyc/CUST_149/Voter_ID/149_494156.pdf
441,Driving License,DL771562747544,2025-07-01,2030-07-01,Verified,7.0,2025-07-18,2025-07-13,0,Mobile App,,documents/kyc/CUST_441/Driving_License/441_378705.pdf
206,PAN,NZLAU7092Y,2011-02-02,,Verified,3.0,2011-02-18,2011-02-15,0,Mobile App,,documents/kyc/CUST_206/PAN/206_506719.pdf
460,Voter ID,VID985862548040,2020-09-10,2025-09-10,Pending,,,2020-10-10,1,Internet Banking,,documents/kyc/CUST_460/Voter_ID/460_133399.pdf
841,Passport,B7248405,2020-09-21,2025-09-21,Pending,,,2020-10-19,1,Mobile App,,documents/kyc/CUST_841/Passport/841_403855.pdf
318,Passport,B6527243,2015-05-10,2025-05-10,Failed,58.0,2015-05-31,2015-05-16,1,Mobile App,Verification failed,documents/kyc/CUST_318/Passport/318_386137.pdf
586,Voter ID,VID105619981711,2023-08-02,2028-08-02,Verified,18.0,2023-08-19,2023-08-02,0,Mobile App,,documents/kyc/CUST_586/Voter_ID/586_612304.pdf
184,Driving License,DL576317082762,2017-03-06,2027-03-06,Verified,50.0,2017-03-23,2017-03-25,0,Mobile App,,documents/kyc/CUST_184/Driving_License/184_125728.pdf
76,PAN,MYJOC7407B,2026-07-12,,Verified,63.0,2026-08-06,2026-07-25,0,Mobile App,,documents/kyc/CUST_76/PAN/76_952970.pdf
917,Aadhaar,189739868687,2022-09-05,,Verified,11.0,2022-09-21,2022-09-18,0,Mobile App,,documents/kyc/CUST_917/Aadhaar/917_516181.pdf
751,Passport,V9372257,2022-05-14,2027-05-14,Verified,23.0,2022-05-18,2022-06-12,0,Mobile App,,documents/kyc/CUST_751/Passport/751_458618.pdf
764,PAN,UOHVJ2780R,2013-08-18,,Verified,42.0,2013-08-31,2013-09-08,0,Branch,,documents/kyc/CUST_764/PAN/764_598809.pdf
541,Driving License,DL665499156759,2012-07-16,2032-07-16,Verified,81.0,2012-07-30,2012-07-16,0,Mobile App,,documents/kyc/CUST_541/Driving_License/541_675327.pdf
989,Driving License,DL191253194031,2016-06-23,2026-06-23,Failed,25.0,2016-07-06,2016-06-24,1,Mobile App,Document expired,documents/kyc/CUST_989/Driving_License/989_865444.pdf
627,Voter ID,VID627395710347,2019-01-03,2029-01-03,Verified,13.0,2019-01-23,2019-01-16,0,Mobile App,,documents/kyc/CUST_627/Voter_ID/627_792895.pdf
941,Voter ID,VID447380043691,2021-08-11,2026-08-11,Verified,2.0,2021-08-15,2021-08-24,1,Branch,,documents/kyc/CUST_941/Voter_ID/941_913570.pdf
664,Voter ID,VID392961701912,2011-07-26,2021-07-26,Verified,10.0,2011-08-08,2011-08-04,1,Branch,,documents/kyc/CUST_664/Voter_ID/664_626081.pdf
319,Passport,W8760661,2015-05-17,2020-05-17,Verified,68.0,2015-05-30,2015-06-14,1,Internet Banking,,documents/kyc/CUST_319/Passport/319_643244.pdf
779,Aadhaar,220002493077,2011-04-14,,Verified,43.0,2011-04-28,2011-04-22,0,Mobile App,,documents/kyc/CUST_779/Aadhaar/779_632345.pdf
110,PAN,LSIXO6506I,2026-04-12,,Verified,3.0,2026-05-01,2026-04-28,0,Branch,,documents/kyc/CUST_110/PAN/110_645179.pdf
551,Passport,Q2956243,2020-10-31,2025-10-31,Verified,35.0,2020-11-15,2020-11-27,1,Mobile App,,documents/kyc/CUST_551/Passport/551_591438.pdf
428,Voter ID,VID440627192062,2017-11-23,2027-11-23,Verified,96.0,2017-12-07,2017-12-01,0,Mobile App,,documents/kyc/CUST_428/Voter_ID/428_498178.pdf
845,Driving License,DL327109574011,2010-02-19,2030-02-19,Verified,35.0,2010-03-10,2010-03-15,0,Mobile App,,documents/kyc/CUST_845/Driving_License/845_466805.pdf
950,PAN,ZCPWQ7221J,2024-12-16,,Pending,,,2025-01-13,0,Branch,,documents/kyc/CUST_950/PAN/950_379354.pdf
426,Passport,J6289156,2023-04-05,2028-04-05,Verified,15.0,2023-04-14,2023-04-08,0,Mobile App,,documents/kyc/CUST_426/Passport/426_101716.pdf
607,Passport,T7575021,2015-05-22,2020-05-22,Verified,89.0,2015-06-21,2015-06-17,1,Branch,,documents/kyc/CUST_607/Passport/607_659920.pdf
958,Voter ID,VID268495094649,2019-09-10,2029-09-10,Verified,97.0,2019-09-28,2019-09-20,0,Mobile App,,documents/kyc/CUST_958/Voter_ID/958_643615.pdf
553,Aadhaar,182540795935,2025-06-04,,Verified,53.0,2025-06-16,2025-06-13,0,Mobile App,,documents/kyc/CUST_553/Aadhaar/553_381749.pdf
769,Aadhaar,895867912281,2014-10-26,,Verified,78.0,2014-11-09,2014-10-26,0,Mobile App,,documents/kyc/CUST_769/Aadhaar/769_823129.pdf
557,Passport,R3561118,2013-09-23,2023-09-23,Verified,95.0,2013-10-11,2013-09-30,1,Branch,,documents/kyc/CUST_557/Passport/557_607279.pdf
923,PAN,MKFPY1263O,2013-07-02,,Rejected,7.0,2013-07-19,2013-07-30,0,Internet Banking,Document image unclear,documents/kyc/CUST_923/PAN/923_378390.pdf
829,PAN,OLAAK5708Y,2017-08-16,,Verified,1.0,2017-09-01,2017-08-26,0,Branch,,documents/kyc/CUST_829/PAN/829_270840.pdf
945,Driving License,DL513096108783,2017-01-23,2022-01-23,Failed,87.0,2017-01-24,2017-01-23,1,Mobile App,Document details mismatch,documents/kyc/CUST_945/Driving_License/945_122490.pdf
349,Passport,J5131668,2020-12-03,2030-12-03,Failed,3.0,2020-12-18,2020-12-16,0,Mobile App,Document details mismatch,documents/kyc/CUST_349/Passport/349_918253.pdf
569,PAN,NADBP9697W,2023-01-30,,Rejected,42.0,2023-02-22,2023-02-10,0,Mobile App,Document expired,documents/kyc/CUST_569/PAN/569_626938.pdf
673,Aadhaar,122584522901,2022-02-08,,Failed,61.0,2022-02-22,2022-02-22,0,Branch,Verification failed,documents/kyc/CUST_673/Aadhaar/673_871852.pdf
997,Voter ID,VID142954577707,2012-06-09,2022-06-09,Rejected,82.0,2012-07-01,2012-07-09,1,Mobile App,Verification failed,documents/kyc/CUST_997/Voter_ID/997_951945.pdf
130,Voter ID,VID239362144080,2020-11-19,2025-11-19,Verified,56.0,2020-12-11,2020-12-03,1,Mobile App,,documents/kyc/CUST_130/Voter_ID/130_117887.pdf
991,Aadhaar,704122501533,2024-02-09,,Verified,59.0,2024-02-26,2024-03-06,0,Branch,,documents/kyc/CUST_991/Aadhaar/991_169672.pdf
842,Aadhaar,451258213877,2010-01-29,,Verified,3.0,2010-02-22,2010-02-18,0,Mobile App,,documents/kyc/CUST_842/Aadhaar/842_135057.pdf
77,Passport,I2396073,2012-05-12,2017-05-12,Verified,5.0,2012-05-22,2012-05-24,1,Mobile App,,documents/kyc/CUST_77/Passport/77_738444.pdf
700,PAN,DUAOQ4985W,2017-04-30,,Pending,,,2017-05-04,0,Branch,,documents/kyc/CUST_700/PAN/700_814865.pdf
496,Voter ID,VID552347421278,2022-03-31,2027-03-31,Verified,29.0,2022-04-01,2022-04-25,0,Branch,,documents/kyc/CUST_496/Voter_ID/496_464068.pdf
959,PAN,ICEIB1651I,2021-02-08,,Verified,90.0,2021-02-21,2021-03-10,0,Mobile App,,documents/kyc/CUST_959/PAN/959_352889.pdf
806,Aadhaar,633994346181,2023-11-19,,Verified,6.0,2023-12-13,2023-12-11,0,Internet Banking,,documents/kyc/CUST_806/Aadhaar/806_952469.pdf
615,PAN,FSZUU7022R,2017-05-29,,Verified,26.0,2017-06-12,2017-05-29,0,Mobile App,,documents/kyc/CUST_615/PAN/615_962249.pdf
263,Driving License,DL700093909156,2015-04-21,2020-04-21,Verified,52.0,2015-05-17,2015-05-03,1,Mobile App,,documents/kyc/CUST_263/Driving_License/263_103763.pdf
506,PAN,LWSMQ9840K,2026-06-08,,Pending,,,2026-06-29,0,Mobile App,,documents/kyc/CUST_506/PAN/506_213098.pdf
721,Driving License,DL437595631395,2019-04-04,2024-04-04,Verified,3.0,2019-04-20,2019-04-28,1,Mobile App,,documents/kyc/CUST_721/Driving_License/721_957699.pdf
105,PAN,UAQLJ3553J,2013-05-05,,Verified,66.0,2013-05-15,2013-06-01,0,Branch,,documents/kyc/CUST_105/PAN/105_828892.pdf
403,Driving License,DL759411115925,2026-04-26,2031-04-26,Verified,52.0,2026-05-12,2026-04-27,0,Internet Banking,,documents/kyc/CUST_403/Driving_License/403_310624.pdf
696,Aadhaar,316098227341,2020-10-21,,Rejected,55.0,2020-11-05,2020-10-30,0,Branch,Document image unclear,documents/kyc/CUST_696/Aadhaar/696_987277.pdf
559,Passport,W7462205,2025-01-03,2035-01-03,Verified,14.0,2025-01-27,2025-01-18,0,Internet Banking,,documents/kyc/CUST_559/Passport/559_825529.pdf
585,Aadhaar,351835256264,2010-08-01,,Verified,96.0,2010-08-03,2010-08-31,0,Mobile App,,documents/kyc/CUST_585/Aadhaar/585_347725.pdf
979,Aadhaar,196413004898,2020-01-13,,Verified,2.0,2020-02-04,2020-02-06,0,Branch,,documents/kyc/CUST_979/Aadhaar/979_329029.pdf
936,Passport,Y9960873,2017-10-31,2027-10-31,Verified,34.0,2017-11-24,2017-11-14,0,Internet Banking,,documents/kyc/CUST_936/Passport/936_700935.pdf
454,Aadhaar,318583782821,2017-09-19,,Verified,19.0,2017-10-05,2017-10-02,0,Mobile App,,documents/kyc/CUST_454/Aadhaar/454_787212.pdf
837,Aadhaar,981423206139,2025-08-04,,Pending,,,2025-08-18,0,Mobile App,,documents/kyc/CUST_837/Aadhaar/837_966761.pdf
65,PAN,PDFLT1223D,2026-07-16,,Rejected,59.0,2026-07-19,2026-07-30,0,Branch,Document image unclear,documents/kyc/CUST_65/PAN/65_647656.pdf
625,Voter ID,VID593924061892,2022-08-17,2027-08-17,Verified,52.0,2022-09-09,2022-08-31,0,Mobile App,,documents/kyc/CUST_625/Voter_ID/625_580235.pdf
