account_id,card_number,card_holder_name,card_type,card_network,issue_date,expiry_date,card_status,daily_limit,international_usage,contactless_enabled,created_at,block_reason
240,4260219221363626,CHAKRIKA SHAH,Debit,RuPay,2024-09-12,2027-09-12,Blocked,75000,0,1,2024-09-12,Multiple Failed PIN Attempts
727,4548557480338554,WILLIAM BISWAS,Debit,Visa,2021-11-12,2024-11-12,Expired,200000,0,1,2021-11-12,Card Expired
895,4251944762361396,LAKSHMI VARKEY,Debit,Visa,2022-09-25,2026-09-25,Active,100000,0,1,2022-09-25,
1139,4329348172572653,KRISHA KRISHNA,Credit,RuPay,2021-10-27,2025-10-27,Expired,500000,0,1,2021-10-27,Card Expired
709,4557950488342719,RAJESHRI DORA,Credit,RuPay,2023-03-27,2026-03-27,Expired,50000,1,1,2023-03-27,Card Expired
922,4811449064293932,WAZIR BUCH,Credit,Mastercard,2023-02-26,2027-02-26,Inactive,100000,1,1,2023-02-26,
606,4259701284944861,BAGHYAWATI ROY,Debit,RuPay,2024-02-23,2029-02-23,Active,200000,0,1,2024-02-23,
1029,4099739686639802,HIRAL GOEL,Prepaid,RuPay,2021-04-05,2025-04-05,Expired,10000,0,1,2021-04-05,Card Expired
127,4252290152939041,DALBIR SHETTY,Credit,Visa,2025-06-05,2029-06-05,Active,200000,0,1,2025-06-05,
173,4614835995474531,EKANTIKA DHILLON,Credit,Visa,2025-02-14,2030-02-14,Hotlisted,500000,0,1,2025-02-14,Card Reported Lost
895,4421260823405272,TANAY HARI,Debit,Visa,2026-03-02,2029-03-02,Active,50000,0,1,2026-03-02,
1370,4944586790663805,GABRIEL SEN,Debit,RuPay,2024-11-17,2027-11-17,Hotlisted,150000,0,1,2024-11-17,Security Risk
214,4061429250547346,AMRITA PRASHAD,Debit,Visa,2024-12-17,2029-12-17,Active,50000,0,1,2024-12-17,
529,4649541532335715,HRITIK DEOL,Credit,RuPay,2026-06-29,2029-06-29,Active,300000,0,1,2026-06-29,
990,4061865012599545,GAURIKA SRINIVAS,Credit,Visa,2026-04-12,2030-04-12,Active,300000,0,0,2026-04-12,
474,4728168873529632,SIDDHARTH LOKE,Debit,Visa,2021-10-31,2024-10-31,Expired,200000,1,1,2021-10-31,Card Expired
1468,4446266918824214,MANBIR VARTY,Debit,Visa,2021-05-08,2024-05-08,Expired,50000,0,1,2021-05-08,Card Expired
1328,4560620826817478,DAKSHESH RANA,Credit,Mastercard,2021-10-10,2025-10-10,Expired,150000,0,1,2021-10-10,Card Expired
777,4794989623258171,JHALAK RAJAGOPALAN,Debit,RuPay,2023-10-22,2028-10-22,Active,25000,0,1,2023-10-22,
438,4604624081226573,DARSH GUHA,Debit,Visa,2022-01-14,2026-01-14,Expired,150000,0,1,2022-01-14,Card Expired
268,4849383056522951,QUINCY BHATIA,Virtual,RuPay,2021-10-16,2025-10-16,Expired,10000,0,1,2021-10-16,Card Expired
643,4945392264707406,MUGDHA PATEL,Debit,Visa,2024-01-07,2027-01-07,Active,100000,0,0,2024-01-07,
1122,4858379022149956,ADVAITH GOUR,Debit,Visa,2025-01-29,2028-01-29,Active,150000,1,1,2025-01-29,
538,4772884395677236,JACK TATA,Debit,Visa,2021-08-13,2026-08-13,Expired,150000,1,1,2021-08-13,Card Expired
106,4591305381699000,ANITA RAMESH,Debit,RuPay,2022-08-08,2027-08-08,Active,150000,1,1,2022-08-08,
1186,4255380961455193,UBIKA PRABHU,Debit,RuPay,2023-01-03,2026-01-03,Expired,75000,0,1,2023-01-03,Card Expired
1007,4689561038548004,UPKAAR GOEL,Debit,Visa,2026-03-17,2031-03-17,Active,100000,0,1,2026-03-17,
3,4358626883577391,YOCHANA SALVI,Debit,RuPay,2024-03-04,2028-03-04,Blocked,150000,1,1,2024-03-04,Multiple Failed PIN Attempts
482,4699256940693580,GABRIEL PATLA,Debit,RuPay,2021-02-03,2024-02-03,Expired,200000,0,1,2021-02-03,Card Expired
926,4310861253082803,GEETIKA SHAN,Credit,RuPay,2024-06-01,2028-06-01,Active,500000,0,1,2024-06-01,
1033,4347488393019063,FORUM CHAND,Credit,Mastercard,2022-08-15,2026-08-15,Active,100000,0,1,2022-08-15,
921,4757401474888396,INDIRA CHACKO,Prepaid,RuPay,2022-01-30,2026-01-30,Expired,25000,0,1,2022-01-30,Card Expired
1255,4024718674367672,YUTIKA GOPAL,Debit,Visa,2025-07-22,2029-07-22,Active,150000,0,1,2025-07-22,
654,4431123364392742,ABHIRAM SATHE,Debit,RuPay,2023-01-28,2026-01-28,Expired,75000,0,1,2023-01-28,Card Expired
1093,4450975030497686,SARTHAK RANGANATHAN,Credit,RuPay,2022-01-03,2026-01-03,Expired,200000,0,1,2022-01-03,Card Expired
1126,4400319540894862,IKBAL LALL,Prepaid,Mastercard,2024-01-07,2027-01-07,Inactive,50000,1,1,2024-01-07,
1196,4260781545101459,BALJIWAN MALLICK,Debit,Visa,2021-12-15,2025-12-15,Expired,200000,1,1,2021-12-15,Card Expired
1159,4098446072164194,ARADHANA DADA,Credit,RuPay,2025-09-10,2028-09-10,Active,200000,0,1,2025-09-10,
586,4386198131042825,VASATIKA SUNDER,Debit,Visa,2025-08-30,2028-08-30,Active,100000,0,0,2025-08-30,
1407,4874933718655237,RIDHI BAKSHI,Debit,RuPay,2023-06-29,2026-06-29,Expired,150000,0,0,2023-06-29,Card Expired
163,4838643965591606,TANVI AGRAWAL,Debit,Visa,2022-12-16,2026-12-16,Active,25000,0,1,2022-12-16,
518,4160243520137412,GAGAN WARRIOR,Virtual,Visa,2023-04-23,2026-04-23,Expired,50000,0,0,2023-04-23,Card Expired
1080,4122882230579510,BISHAKHA NADKARNI,Debit,RuPay,2026-06-20,2031-06-20,Active,100000,0,1,2026-06-20,
146,4912864951777552,JACOB BASSI,Debit,Visa,2024-02-27,2028-02-27,Active,75000,0,1,2024-02-27,
1121,4686627783071880,GAURANGI PAREKH,Debit,Visa,2025-01-28,2029-01-28,Active,25000,0,1,2025-01-28,
294,4948557491002060,JONATHAN CHAUDHARY,Debit,RuPay,2021-10-05,2026-10-05,Active,75000,0,1,2021-10-05,
1104,4785995792972310,OJAS BHATT,Debit,Visa,2025-07-20,2030-07-20,Active,100000,1,1,2025-07-20,
742,4607932525049994,AMAIRA NARASIMHAN,Debit,RuPay,2025-05-04,2028-05-04,Active,200000,0,1,2025-05-04,
93,4726999188427302,YUVRAJ PALLA,Debit,Visa,2024-08-21,2028-08-21,Active,100000,0,1,2024-08-21,
1148,4816421933269135,CHATRESH SUBRAMANIAM,Debit,RuPay,2022-07-11,2025-07-11,Expired,100000,0,1,2022-07-11,Card Expired
983,4622363955146947,VARSHA VARTY,Credit,RuPay,2024-07-08,2028-07-08,Active,50000,0,1,2024-07-08,
116,4594464170621309,VEDA BOBAL,Credit,RuPay,2025-10-17,2029-10-17,Blocked,100000,0,1,2025-10-17,Customer Request
158,4585274045153695,HARISH MANDER,Virtual,Visa,2026-04-04,2029-04-04,Active,10000,0,1,2026-04-04,
983,4822413872382789,KEVIN SOLANKI,Debit,RuPay,2026-06-20,2031-06-20,Active,75000,0,1,2026-06-20,
157,4190568782877613,SAMESH WAGLE,Prepaid,Visa,2025-01-22,2028-01-22,Active,25000,1,1,2025-01-22,
477,4556395569584084,ANUSHA BAINS,Credit,RuPay,2026-01-21,2030-01-21,Inactive,100000,0,0,2026-01-21,
1067,4601355874493153,TANVEER IYER,Debit,Visa,2026-04-15,2031-04-15,Hotlisted,100000,0,1,2026-04-15,Security Risk
235,4846402974381385,ATHARV HALDER,Debit,Mastercard,2026-06-25,2030-06-25,Active,150000,0,1,2026-06-25,
1007,4700415396118589,AAHANA DATE,Credit,Visa,2024-01-01,2027-01-01,Active,150000,0,0,2024-01-01,
1443,4639816883705807,NEEL BEDI,Debit,Mastercard,2025-09-27,2029-09-27,Active,25000,0,1,2025-09-27,
1311,4090305580741444,ARYA BORDE,Credit,Mastercard,2023-12-31,2027-12-31,Active,300000,0,1,2023-12-31,
1445,4861403847731559,RAJESHRI BHALLA,Debit,Mastercard,2025-12-24,2028-12-24,Active,150000,0,0,2025-12-24,
512,4238364453104880,HEMANG NATH,Debit,RuPay,2021-03-21,2026-03-21,Expired,75000,0,1,2021-03-21,Card Expired
1323,4936747153104125,ANAMIKA SAWHNEY,Virtual,Mastercard,2023-02-11,2028-02-11,Inactive,100000,0,1,2023-02-11,
624,4261107322766751,YAHVI TANEJA,Credit,Visa,2023-11-15,2027-11-15,Active,200000,0,1,2023-11-15,
96,4856135111344028,MOHAMMED BHAGAT,Credit,RuPay,2026-01-22,2029-01-22,Active,50000,0,1,2026-01-22,
1445,4824955144462862,MANTHAN KOSHY,Debit,Mastercard,2023-03-01,2026-03-01,Expired,150000,0,1,2023-03-01,Card Expired
725,4583800378181803,DHRUV MURTY,Credit,Mastercard,2023-09-06,2026-09-06,Active,150000,1,1,2023-09-06,
196,4270923115926979,SUHANI BORRA,Debit,Mastercard,2024-10-01,2028-10-01,Active,25000,0,0,2024-10-01,
664,4412482648758022,AAHANA KONDA,Debit,RuPay,2026-04-27,2029-04-27,Active,25000,0,1,2026-04-27,
1465,4650432218103421,DARPAN GOUR,Virtual,Visa,2023-03-21,2027-03-21,Active,10000,0,1,2023-03-21,
674,4955831999234435,UPMA KHOSLA,Debit,Visa,2022-12-03,2026-12-03,Inactive,150000,0,1,2022-12-03,
1350,4732311899553135,KAVYA NADIG,Prepaid,Visa,2021-09-13,2026-09-13,Active,10000,0,1,2021-09-13,
565,4369296452923916,YATIN JOSHI,Debit,Visa,2024-10-25,2028-10-25,Active,200000,0,1,2024-10-25,
687,4068344139514513,NIDRA BHATTI,Credit,Visa,2025-09-26,2028-09-26,Active,50000,0,1,2025-09-26,
263,4399966029717821,SNEHA DHINGRA,Debit,Visa,2025-02-24,2029-02-24,Hotlisted,50000,0,1,2025-02-24,Fraud Suspected
305,4552426338985007,PETER RANDHAWA,Debit,RuPay,2026-01-05,2029-01-05,Active,100000,0,0,2026-01-05,
582,4680896392085740,ADITYA NAZARETH,Debit,Visa,2025-04-29,2028-04-29,Active,200000,0,1,2025-04-29,
1463,4015952690966892,JATIN VENKATARAMAN,Virtual,Visa,2023-03-09,2026-03-09,Expired,10000,1,1,2023-03-09,Card Expired
352,4589403677176317,VEDHIKA WALI,Debit,Visa,2024-10-02,2029-10-02,Active,150000,0,1,2024-10-02,
1391,4744680644297886,MICHAEL JAYARAMAN,Credit,Mastercard,2021-01-01,2024-01-01,Expired,200000,0,1,2021-01-01,Card Expired
796,4771351736261310,JAGDISH SOM,Debit,Visa,2026-03-20,2030-03-20,Inactive,200000,0,1,2026-03-20,
1339,4223353479971144,BHAVYA SOLANKI,Debit,RuPay,2024-07-13,2029-07-13,Blocked,50000,1,1,2024-07-13,Multiple Failed PIN Attempts
239,4118873316363353,BHAVNA SABHARWAL,Debit,Visa,2023-04-19,2028-04-19,Inactive,75000,0,1,2023-04-19,
966,4267482981045737,VAISHNAVI SETTY,Debit,RuPay,2025-10-04,2028-10-04,Active,50000,0,1,2025-10-04,
1478,4088139047674247,KRISH SHA,Debit,Visa,2023-01-13,2028-01-13,Active,50000,0,1,2023-01-13,
1229,4342218332785921,AZAD GREWAL,Credit,Visa,2026-03-26,2029-03-26,Active,100000,0,1,2026-03-26,
988,4616920669849118,ADVAY SODHI,Prepaid,Mastercard,2021-08-15,2025-08-15,Expired,25000,0,1,2021-08-15,Card Expired
1018,4917454113221781,FINN PRASHAD,Debit,Visa,2024-01-24,2029-01-24,Blocked,150000,0,1,2024-01-24,Security Concern
215,4489613923508522,ADYA SUNDER,Prepaid,Mastercard,2022-09-25,2027-09-25,Active,50000,1,0,2022-09-25,
106,4080919119994579,BALENDRA BHAT,Debit,RuPay,2025-07-13,2030-07-13,Active,50000,0,1,2025-07-13,
463,4046468150452793,WRIDESH KANDA,Credit,Visa,2023-02-23,2027-02-23,Active,100000,0,1,2023-02-23,
210,4716922080142206,SUDIKSHA TRIPATHI,Debit,RuPay,2025-06-14,2030-06-14,Active,200000,0,1,2025-06-14,
193,4861950059823559,TANAY BALA,Credit,Visa,2024-04-01,2028-04-01,Blocked,100000,0,1,2024-04-01,Suspicious Activity
902,4949138722837629,VASATIKA DAYAL,Debit,RuPay,2026-05-01,2030-05-01,Active,50000,0,1,2026-05-01,
927,4060643383079207,ANTHONY BHATTI,Debit,Mastercard,2022-05-09,2026-05-09,Expired,50000,0,1,2022-05-09,Card Expired
572,4701420818193443,PALLAVI MANGAT,Debit,RuPay,2024-03-20,2029-03-20,Active,75000,0,1,2024-03-20,
1071,4517243614349508,HEMANG LALLA,Debit,RuPay,2021-12-23,2024-12-23,Expired,25000,1,1,2021-12-23,Card Expired
1109,4064288258001299,WRIDDHISH SAHOTA,Credit,Visa,2023-02-05,2028-02-05,Active,300000,0,1,2023-02-05,
767,4844728947066339,ELIJAH PATEL,Debit,Visa,2024-11-21,2029-11-21,Expired,75000,0,0,2024-11-21,Card Expired
923,4194170764157881,YAMINI NAGI,Debit,Mastercard,2021-06-11,2024-06-11,Expired,100000,0,0,2021-06-11,Card Expired
663,4501123187914829,QUSHI SESHADRI,Credit,RuPay,2021-08-28,2026-08-28,Active,500000,1,1,2021-08-28,
246,4151698610827861,ARIN BARMAN,Debit,Mastercard,2022-11-26,2027-11-26,Inactive,25000,1,0,2022-11-26,
1201,4234159386018679,GAGAN GARA,Credit,Mastercard,2025-12-04,2029-12-04,Active,500000,1,1,2025-12-04,
1096,4379946271435263,QABIL NAIK,Credit,RuPay,2021-03-27,2024-03-27,Expired,200000,0,1,2021-03-27,Card Expired
300,4367844196614407,SHRAVYA TRIVEDI,Credit,RuPay,2021-02-26,2025-02-26,Expired,200000,1,1,2021-02-26,Card Expired
488,4921231159722666,ANIKA CHAUDHURI,Debit,RuPay,2023-07-11,2028-07-11,Active,75000,0,0,2023-07-11,
1247,4569422611925959,AZAAN BAWA,Debit,RuPay,2024-03-23,2027-03-23,Active,50000,0,1,2024-03-23,
1376,4106157232921699,ANIKA BADAL,Prepaid,Visa,2023-08-15,2026-08-15,Active,75000,0,1,2023-08-15,
680,4364737893553105,ANVI PAL,Credit,RuPay,2023-06-22,2027-06-22,Active,300000,0,1,2023-06-22,
1455,4699973994605137,MUGDHA KOTHARI,Credit,Visa,2024-02-21,2027-02-21,Active,500000,1,1,2024-02-21,
576,4538719623215240,RAJATA RAM,Debit,Visa,2025-04-09,2030-04-09,Active,75000,0,1,2025-04-09,
207,4821938166612015,AYUSHMAN SANKARAN,Debit,Mastercard,2022-05-12,2027-05-12,Active,150000,0,1,2022-05-12,
1423,4491956188272913,PRANEEL BOSE,Debit,Visa,2025-04-04,2029-04-04,Active,25000,0,1,2025-04-04,
960,4909585524371724,GAURI BAHRI,Debit,Mastercard,2025-08-11,2029-08-11,Inactive,100000,0,1,2025-08-11,
1481,4537738087027786,BHAVINI BATH,Virtual,Visa,2022-04-05,2026-04-05,Expired,25000,0,1,2022-04-05,Card Expired
672,4245709792848415,WAIDA DARA,Credit,Visa,2025-07-20,2028-07-20,Active,50000,0,1,2025-07-20,
60,4042447642469794,ALKA VARGHESE,Debit,RuPay,2024-10-17,2028-10-17,Active,150000,1,1,2024-10-17,
501,4399356628193169,WAIDA BASSI,Debit,Visa,2024-09-28,2028-09-28,Active,150000,0,1,2024-09-28,
675,4009728517496801,CHARAN PANCHAL,Debit,Mastercard,2021-04-24,2024-04-24,Expired,100000,1,0,2021-04-24,Card Expired
99,4087629028849144,OM MALLICK,Debit,Visa,2026-01-13,2029-01-13,Active,50000,1,1,2026-01-13,
861,4258643832926990,ATHARV HALDER,Debit,Mastercard,2026-03-08,2030-03-08,Active,150000,0,1,2026-03-08,
264,4352901710041668,YAHVI SEN,Debit,Mastercard,2022-11-21,2027-11-21,Active,200000,1,1,2022-11-21,
102,4260481740998084,VRISHTI DEVAN,Debit,RuPay,2025-12-22,2029-12-22,Active,100000,0,0,2025-12-22,
1290,4509665070304069,CHRISTOPHER RANDHAWA,Debit,RuPay,2022-08-05,2027-08-05,Active,50000,0,1,2022-08-05,
784,4170357766594724,LADLI KURUVILLA,Virtual,Visa,2021-04-25,2025-04-25,Expired,25000,0,1,2021-04-25,Card Expired
146,4389779674903602,LILA DESAI,Debit,Visa,2025-09-07,2030-09-07,Active,75000,0,0,2025-09-07,
167,4874257620367434,ARADHANA RAJU,Debit,Visa,2026-01-02,2029-01-02,Active,150000,1,1,2026-01-02,
1281,4682673043548584,UDYATI JHAVERI,Debit,Mastercard,2024-05-17,2029-05-17,Active,50000,0,0,2024-05-17,
1470,4588424144651716,LUCKY RAMAN,Debit,Visa,2026-06-07,2030-06-07,Active,50000,0,0,2026-06-07,
414,4705782817509354,MEGHA KAPOOR,Virtual,RuPay,2024-06-30,2028-06-30,Active,10000,0,1,2024-06-30,
748,4586258521617470,FALAN SANI,Debit,Mastercard,2022-12-25,2027-12-25,Active,50000,1,1,2022-12-25,
1042,4738999963185577,VASUDHA PUROHIT,Debit,Mastercard,2024-11-25,2028-11-25,Expired,150000,0,1,2024-11-25,Card Expired
58,4098525141025384,ARUNIMA RAMACHANDRAN,Credit,RuPay,2021-06-08,2026-06-08,Expired,50000,0,0,2021-06-08,Card Expired
118,4425831276938082,FALAK REDDY,Credit,RuPay,2023-07-07,2027-07-07,Active,50000,0,1,2023-07-07,
1049,4711374871043570,NICHOLAS TRIPATHI,Credit,Visa,2025-01-31,2029-01-31,Active,150000,0,1,2025-01-31,
1112,4674264773501239,TRIYA LAD,Debit,RuPay,2022-06-16,2027-06-16,Active,50000,0,0,2022-06-16,
1359,4550637991445932,YOSHITA BHARGAVA,Debit,Mastercard,2021-12-24,2025-12-24,Expired,50000,0,1,2021-12-24,Card Expired
1454,4454444970883353,OMISHA NAYAR,Debit,Visa,2025-01-27,2028-01-27,Active,75000,0,1,2025-01-27,
429,4501965697845433,EKANTA ANDRA,Debit,Visa,2024-09-06,2029-09-06,Active,75000,0,0,2024-09-06,
1416,4721634927546533,VEDIKA NATARAJAN,Credit,Mastercard,2025-09-06,2029-09-06,Inactive,100000,0,1,2025-09-06,
973,4037771070513988,XITI RAMASWAMY,Debit,RuPay,2021-11-26,2024-11-26,Expired,25000,0,0,2021-11-26,Card Expired
1029,4051851758974386,ONI RAMACHANDRAN,Debit,RuPay,2021-02-18,2024-02-18,Expired,25000,1,1,2021-02-18,Card Expired
471,4147992367345723,LEKHA VIG,Debit,Mastercard,2026-05-25,2029-05-25,Active,50000,1,1,2026-05-25,
1142,4760598847411719,MAANAV MUKHOPADHYAY,Debit,RuPay,2021-02-06,2025-02-06,Expired,200000,0,1,2021-02-06,Card Expired
1377,4155836913127660,IKBAL DHINGRA,Debit,Mastercard,2026-01-08,2029-01-08,Active,75000,0,0,2026-01-08,
1043,4888306285004684,PETER RAMA,Debit,Visa,2026-05-26,2029-05-26,Active,150000,1,0,2026-05-26,
346,4478496396892444,HENRY DIVAN,Debit,Mastercard,2024-01-21,2027-01-21,Active,25000,1,1,2024-01-21,
355,4659566766335042,EIRAVATI SASTRY,Debit,Visa,2023-08-21,2027-08-21,Hotlisted,50000,0,1,2023-08-21,Security Risk
497,4881100533189552,FITAN PARMAR,Debit,Visa,2022-03-17,2025-03-17,Expired,150000,1,1,2022-03-17,Card Expired
652,4334208225641620,POOJA CHANDRAN,Debit,RuPay,2021-03-10,2026-03-10,Expired,50000,1,1,2021-03-10,Card Expired
1038,4806143751042529,ZANSI SURI,Credit,RuPay,2024-07-29,2027-07-29,Active,300000,0,0,2024-07-29,
1204,4107293881796398,MANBIR SALVI,Prepaid,Visa,2023-07-20,2026-07-20,Expired,25000,1,1,2023-07-20,Card Expired
333,4879683179911646,GAURANGI AHLUWALIA,Virtual,Mastercard,2023-02-07,2026-02-07,Expired,50000,0,1,2023-02-07,Card Expired
1172,4722305155905627,OMYA SIBAL,Debit,RuPay,2025-09-10,2029-09-10,Active,50000,0,1,2025-09-10,
28,4279971798205040,TIMOTHY CONTRACTOR,Debit,Visa,2024-01-01,2027-01-01,Active,75000,0,1,2024-01-01,
1293,4854382419225172,GARIMA DALAL,Debit,RuPay,2024-02-10,2028-02-10,Active,150000,0,1,2024-02-10,
328,4872793180325577,DEVIKA KAPUR,Debit,RuPay,2024-11-12,2028-11-12,Expired,200000,0,1,2024-11-12,Card Expired
928,4131212858596515,ALKA BAJAJ,Debit,Mastercard,2021-07-10,2025-07-10,Expired,75000,1,1,2021-07-10,Card Expired
1459,4457994721601142,DAYITA UPADHYAY,Credit,Mastercard,2022-09-14,2026-09-14,Active,300000,0,1,2022-09-14,
574,4571592635298364,POOJA JAGGI,Debit,Visa,2022-05-25,2026-05-25,Expired,150000,0,1,2022-05-25,Card Expired
38,4705459228683958,NILIMA KHARE,Debit,RuPay,2021-02-15,2024-02-15,Expired,25000,0,0,2021-02-15,Card Expired
995,4415532415289904,PRATYUSH NAIDU,Credit,Mastercard,2022-09-13,2026-09-13,Active,100000,0,1,2022-09-13,
432,4353101335862027,MANAN WALI,Credit,RuPay,2021-12-22,2025-12-22,Expired,500000,0,1,2021-12-22,Card Expired
753,4526631829331609,IJAYA IYENGAR,Debit,Mastercard,2025-02-12,2028-02-12,Blocked,200000,1,1,2025-02-12,Customer Request
55,4343922462851046,DIPTA SABHARWAL,Debit,Mastercard,2025-06-09,2028-06-09,Active,200000,0,1,2025-06-09,
239,4257265017011061,NAVEEN MODI,Credit,RuPay,2025-06-29,2028-06-29,Hotlisted,500000,0,0,2025-06-29,Card Reported Lost
853,4536908523913140,CHAKRIKA PATLA,Debit,RuPay,2021-08-08,2024-08-08,Expired,75000,0,1,2021-08-08,Card Expired
1033,4585541487889607,ARADHANA SWAMINATHAN,Debit,Visa,2025-05-27,2030-05-27,Active,25000,0,1,2025-05-27,
1320,4351943124635428,RANBIR MADAN,Debit,Mastercard,2023-04-10,2026-04-10,Expired,100000,0,1,2023-04-10,Card Expired
955,4351732573672798,RACHIT WALIA,Debit,Visa,2026-03-18,2030-03-18,Active,100000,0,1,2026-03-18,
280,4847598448637727,FALAN KHURANA,Debit,Mastercard,2021-09-04,2026-09-04,Active,25000,1,1,2021-09-04,
128,4643788765961114,AARAV RAM,Debit,RuPay,2021-01-30,2024-01-30,Expired,100000,1,1,2021-01-30,Card Expired
1348,4754789459943010,NISHA BARAD,Debit,Visa,2024-10-25,2028-10-25,Blocked,75000,0,0,2024-10-25,Suspicious Activity
293,4532890392267875,FIYAZ LUTHRA,Prepaid,Mastercard,2023-11-05,2027-11-05,Active,10000,0,1,2023-11-05,
1500,4944457766655268,DAVID KARNIK,Debit,Visa,2025-04-02,2030-04-02,Active,25000,0,1,2025-04-02,
777,4087906086383161,ORINDER SARMA,Debit,RuPay,2024-08-14,2029-08-14,Active,50000,0,1,2024-08-14,
245,4826364553529462,AYUSH CHAND,Debit,Visa,2023-03-26,2027-03-26,Active,75000,0,1,2023-03-26,
639,4470176794661157,OJAS BHANDARI,Debit,RuPay,2023-12-26,2027-12-26,Inactive,100000,0,1,2023-12-26,
663,4697696175686395,LILA RANDHAWA,Debit,Visa,2021-07-04,2024-07-04,Expired,100000,1,1,2021-07-04,Card Expired
1321,4630529683672845,AYAAN NARAYANAN,Debit,RuPay,2023-11-12,2026-11-12,Active,50000,0,1,2023-11-12,
123,4033716962079349,DALAJA TRIPATHI,Debit,Visa,2024-10-18,2029-10-18,Active,75000,0,1,2024-10-18,
984,4670431357942782,OLIVER KARNIK,Virtual,Visa,2025-07-24,2028-07-24,Active,25000,0,0,2025-07-24,
130,4019320490994182,UTKARSH MISHRA,Prepaid,Visa,2024-06-12,2029-06-12,Active,50000,0,1,2024-06-12,
695,4694161686298775,AARNAV GREWAL,Debit,Mastercard,2024-09-06,2028-09-06,Active,150000,1,0,2024-09-06,
1061,4476881046106169,FALGUNI NARASIMHAN,Credit,Visa,2023-02-10,2026-02-10,Expired,50000,0,1,2023-02-10,Card Expired
796,4153111568006139,BHANUMATI SANDHU,Debit,Visa,2022-11-12,2026-11-12,Blocked,25000,0,1,2022-11-12,Suspicious Activity
611,4648859567743329,CHANAKYA DEOL,Credit,RuPay,2025-12-07,2030-12-07,Active,150000,1,1,2025-12-07,
328,4086956857717527,UPASNA PATIL,Virtual,Visa,2022-09-04,2026-09-04,Active,100000,0,1,2022-09-04,
2,4786463849249278,GARIMA GANESAN,Debit,RuPay,2022-09-10,2025-09-10,Expired,50000,0,1,2022-09-10,Card Expired
866,4435812074136638,WAHAB BAJWA,Debit,RuPay,2021-12-29,2024-12-29,Expired,50000,0,1,2021-12-29,Card Expired
1149,4601952659263293,TANVI ACHARYA,Debit,RuPay,2022-10-15,2027-10-15,Active,50000,0,1,2022-10-15,
593,4057682944169157,JASMIT BHARDWAJ,Debit,Visa,2024-03-22,2029-03-22,Active,50000,1,1,2024-03-22,
792,4306124933971551,KRITIKA KAKAR,Debit,RuPay,2026-05-09,2029-05-09,Active,50000,0,1,2026-05-09,
747,4938469185144770,KARAN MAJUMDAR,Credit,Visa,2026-01-26,2030-01-26,Active,200000,1,0,2026-01-26,
1140,4793844236853247,TRIPTI MADAN,Debit,Visa,2022-05-12,2025-05-12,Expired,150000,0,1,2022-05-12,Card Expired
401,4054781216941653,BAGHYAWATI SACHDEVA,Prepaid,Mastercard,2024-01-28,2028-01-28,Active,75000,1,1,2024-01-28,
935,4516251515498556,EDHITHA VARUGHESE,Debit,Mastercard,2022-05-17,2025-05-17,Expired,200000,0,1,2022-05-17,Card Expired
640,4811362451605498,VEDIKA MENON,Debit,RuPay,2022-10-16,2026-10-16,Active,25000,0,1,2022-10-16,
1051,4795203324013004,ANUSHA LAD,Prepaid,Visa,2025-04-01,2028-04-01,Active,75000,0,1,2025-04-01,
1205,4786976322157789,DAYITA DUA,Debit,Visa,2022-05-10,2025-05-10,Expired,50000,0,1,2022-05-10,Card Expired
400,4063179284681162,ADYA MANE,Debit,Mastercard,2023-02-24,2027-02-24,Active,25000,0,1,2023-02-24,
442,4247251650217232,QABIL KALITA,Debit,RuPay,2021-10-30,2026-10-30,Active,200000,0,1,2021-10-30,
241,4203677782211655,VASUDHA NAIR,Debit,Mastercard,2021-10-13,2025-10-13,Expired,25000,0,1,2021-10-13,Card Expired
228,4736192572173152,RANVEER SAHOTA,Debit,Visa,2023-08-30,2028-08-30,Active,200000,0,1,2023-08-30,
513,4843650055089586,MANTHAN BOASE,Debit,Mastercard,2021-04-22,2024-04-22,Expired,50000,1,1,2021-04-22,Card Expired
826,4491123256277315,NEEL CHOUDHARY,Debit,Mastercard,2021-09-13,2025-09-13,Expired,50000,0,1,2021-09-13,Card Expired
508,4644207215311932,ANVI VARTY,Debit,Visa,2022-09-27,2027-09-27,Active,50000,0,1,2022-09-27,
1213,4006544545244337,SAMAR RATTA,Debit,Visa,2021-02-11,2026-02-11,Expired,100000,0,1,2021-02-11,Card Expired
432,4909695111295638,BHAVYA BEN,Debit,Visa,2021-07-05,2024-07-05,Expired,75000,0,1,2021-07-05,Card Expired
1101,4898662385656335,VANYA GARDE,Virtual,Visa,2026-06-21,2029-06-21,Active,10000,0,1,2026-06-21,
894,4757657793623827,DAYITA BEHL,Debit,Visa,2024-09-27,2027-09-27,Active,50000,0,1,2024-09-27,
750,4528498622468105,GAURANGI DUGAL,Debit,RuPay,2025-04-09,2028-04-09,Active,25000,0,1,2025-04-09,
1432,4198516540939156,LOHIT SANGHVI,Prepaid,RuPay,2021-09-13,2024-09-13,Expired,75000,0,0,2021-09-13,Card Expired
1108,4946742532851662,WAIDA DOSHI,Debit,RuPay,2023-04-18,2027-04-18,Active,200000,0,0,2023-04-18,
543,4428759271217538,VEDIKA GOPAL,Virtual,Visa,2022-06-28,2027-06-28,Active,100000,1,1,2022-06-28,
